,week,future_return,volume,inventory,amount,BASIS,index_turnover_rate,short_balance_ratio,pli,t_spread,RSI,index_trading_volume,CCt+1
201,203,0.014258886,15.19899021,13.31326304,15.19899021,-18.7026,0.376,0.014294704,0.2,1.66038,74.28278581,8.07454633,0.0
202,204,0.008181636,15.12083833,13.35534636,15.12083833,-3.2454,0.276,0.019560003,0.6,1.60324,63.12036755,7.824697798,0.0
203,205,0.043044127,14.95870321,13.2137203,14.95870321,5.00925,0.445,0.015551651,0.75,1.4,90.48414537,8.115652373,0.0
204,206,-0.009415453,15.13108305,13.42115303,15.13108305,2.9432,0.27,0.018365276,0.2,1.177,19.92130337,7.868747829,0.0
205,207,-0.025843383,15.13529058,13.40288638,15.13529058,-5.6022,0.256,0.018275437,0.2,1.08608,36.58274897,7.797365223,0.0
206,208,-0.014465351,14.35406438,12.90892508,14.35406438,-0.232666667,0.246666667,0.020366926,0.666666667,1.010875,26.49769585,7.178102975,0.0
207,209,-0.003683497,15.08869977,13.47604384,15.08869977,-1.5442,0.23,0.021596178,0.2,0.96332,11.8189958,7.609267376,0.0
208,210,0.006067731,15.02376737,13.50666886,15.02376737,-7.8628,0.272,0.021007751,0.4,0.80072,66.69028073,7.739176339,0.0
209,211,-0.018957559,15.10864797,13.54007058,15.10864797,-14.1002,0.196,0.022916778,0.6,0.81808,41.60430944,7.453602427,0.0
210,212,0.017787827,15.03196158,13.58089521,15.03196158,-3.7672,0.204,0.018615712,0.6,0.846,47.40116457,7.583171186,0.0
211,213,-0.008479568,14.74928869,13.40648462,14.74928869,-5.9775,0.185,0.020397452,0.25,1.0001,60.31334414,7.23608013,0.0
212,214,0.008405253,15.17007351,13.65534533,15.17007351,-4.2734,0.222,0.019070174,0.4,1.0777,90.01102124,7.630810715,0.0
213,215,0.002097273,14.93706889,13.72966614,14.93706889,0.3592,0.246,0.017987801,0.4,0.97474,37.00515516,7.728164868,0.0
214,216,-0.011918114,14.92917466,13.69253808,14.92917466,-10.4472,0.206,0.01753768,0.6,0.8263,56.66765911,7.579821816,0.0
215,217,0.013807458,14.91124304,13.67239625,14.91124304,-10.3662,0.268,0.013767522,0.6,0.88918,90.81514132,7.853616464,0.0
216,218,-0.006870582,14.80167319,13.67418199,14.80167319,-12.5456,0.268,0.013937659,0.4,0.94102,25.93661542,7.844417104,0.0
217,219,0.006185644,14.90937861,13.60375689,14.90937861,-7.7228,0.326,0.014896789,0.6,0.88818,55.8952467,7.958618861,0.0
218,220,0.022811475,15.05640856,13.623152,15.05640856,-0.979,0.414,0.016696412,1.0,0.72994,100.0,8.204330054,0.0
219,221,0.05840858,15.29627429,13.71603823,15.29627429,11.414,0.64,0.015506684,0.6,0.64182,68.63576425,8.630659367,0.0
220,222,0.006416115,15.34841639,13.75859835,15.34841639,4.523,0.518,0.016940129,0.4,0.51482,60.84484027,8.439772044,0.0
221,223,0.001559507,15.29249764,13.69087661,15.29249764,5.9836,0.458,0.015312606,0.6,0.52782,56.44525171,8.357662733,0.0
222,224,0.002892204,15.08669565,13.62401828,15.08669565,1.3844,0.488,0.013698298,0.6,0.45684,45.06325952,8.438368575,0.0
223,225,-0.011738959,14.99373469,13.63809415,14.99373469,11.937,0.37,0.015348427,0.4,0.4481,44.28147102,8.175609514,0.0
224,226,0.030511155,15.20598766,13.70758565,15.20598766,8.0604,0.536,0.011771374,1.0,0.45466,100.0,8.585899889,0.0
225,227,0.010621801,15.03232002,13.54014433,15.03232002,4.18275,0.5575,0.011838198,0.25,0.501875,63.40598721,8.364268094,0.0
226,228,-0.009114617,15.3513861,13.73876665,15.3513861,4.689,0.616,0.011811823,0.6,0.43134,32.8829662,8.590672252,0.0
227,229,0.006779016,15.36055884,13.75313609,15.36055884,14.4776,0.534,0.011662447,0.6,0.25305,45.13985639,8.50143366,0.0
228,230,0.008527824,14.03141839,12.83705715,14.03141839,4.8065,0.56,0.010683617,1.0,0.20095,100.0,7.665617528,0.0
229,231,0.008897361,14.60936243,13.21430243,14.60936243,0.424333333,0.636666667,0.010454844,0.666666667,0.2371,50.51795298,8.18640318,0.0
230,232,-0.011165435,15.40603024,13.65145869,15.40603024,-1.6618,0.644,0.011486858,0.2,0.23002,62.04072856,8.656963829,0.0
231,233,-0.009783722,15.13665635,13.69526086,15.13665635,6.123,0.426,0.013995513,0.2,0.26878,44.785673,8.307370522,0.0
232,234,0.01092656,15.34376553,13.73650956,15.34376553,8.6162,0.716,0.010841924,0.8,0.35454,61.45363872,8.718974179,0.0
233,235,0.023686824,15.30537566,13.78283653,15.30537566,2.7224,0.91,0.011988899,0.6,0.37908,26.7378147,8.920707064,0.0
234,236,0.023341113,15.6309999,13.80744915,15.6309999,-6.4206,1.046,0.013222558,0.6,0.32952,75.57057564,9.158727026,0.0
235,237,-0.00296218,15.48385963,13.82891432,15.48385963,8.6212,0.638,0.01554663,0.2,0.42152,80.82364941,8.743373726,0.0
236,238,0.069054283,15.64623157,13.8826775,15.64623157,20.8108,1.296,0.009506749,1.0,0.39374,100.0,9.474709548,0.0
237,239,0.096798039,16.12390484,13.90857367,16.12390484,35.9326,2.004,0.008548467,1.0,0.51906,100.0,9.967923725,0.0
238,240,0.064240035,16.2385848,13.96321048,16.2385848,33.1642,2.066,0.007999248,0.6,0.50142,47.74271758,10.09657841,0.0
239,241,0.055350572,16.02466085,13.99377389,16.02466085,86.1356,1.74,0.008964051,0.8,0.37232,77.71169221,9.96733521,0.0
240,242,-0.012138393,16.07101945,13.87421899,16.07101945,20.8704,1.806,0.010155876,0.6,0.2913,47.95141591,9.914769669,0.0
241,243,0.043505585,15.52091789,13.34334459,15.52091789,34.562,1.703333333,0.011098566,1.0,0.377975,100.0,9.475258296,0.0
242,244,0.027894388,15.96253353,13.95389155,15.96253353,9.8056,1.702,0.011181182,0.4,0.3966,62.96538148,10.0002308,0.0
243,245,-0.008843618,15.83696712,13.92004894,15.83696712,30.5788,1.084,0.013353503,0.6,0.33102,66.48280613,9.6059935,0.0
244,246,-0.028719748,15.90612853,13.89752363,15.90612853,-4.9614,1.398,0.008928263,0.8,0.27136,16.20429153,9.841735545,0.0
245,247,0.01329071,15.80048083,13.89400098,15.80048083,4.6746,1.066,0.01105657,0.2,0.32056,45.51437978,9.571645978,0.0
246,248,-0.040685537,15.82207329,13.95033686,15.82207329,14.3322,0.942,0.010816183,0.2,0.31402,61.91010299,9.427811063,0.0
247,249,0.013960012,15.72500595,14.01046037,15.72500595,16.542,0.764,0.01100946,1.0,0.288766667,100.0,9.252876736,0.0
248,250,0.0328942,14.37769846,13.07869149,14.37769846,40.4975,0.76,0.009213686,1.0,0.27015,100.0,8.383106216,0.0
249,251,0.00313001,14.95688791,13.47449381,14.95688791,23.24433333,0.943333333,0.009419647,0.666666667,0.3251,51.91064534,8.940380333,0.0
250,252,-0.007713342,15.63001847,14.0090193,15.63001847,12.1898,1.016,0.007620277,0.4,0.38848,34.58548699,9.568597164,0.0
251,253,0.009762217,15.69678755,14.03419699,15.69678755,11.137,1.03,0.007186216,0.8,0.3386,69.50789923,9.531292797,0.0
252,254,0.065926975,15.7904211,14.04391863,15.7904211,4.8878,1.688,0.00568666,0.8,0.38574,91.7571787,10.04570257,0.0
253,255,0.039269935,15.84243398,14.00493516,15.84243398,4.397,1.714,0.006087709,0.8,0.35454,46.12473328,10.11627001,0.0
254,256,0.038688722,15.95527597,13.97078803,15.95527597,10.5618,1.684,0.006854192,0.8,0.42306,61.4564086,10.14820236,0.0
255,257,0.035827835,15.71308154,13.69216596,15.71308154,-17.95025,1.885,0.006639643,0.75,0.554625,67.26659277,10.078586,0.0
256,258,0.04672787,15.9989518,13.87438589,15.9989518,7.1496,2.094,0.006228117,0.8,0.54164,57.28667315,10.34049816,0.0
257,259,0.041520069,15.92528572,13.82061451,15.92528572,1.954,2.406,0.005583142,0.6,0.44622,56.48365254,10.56310018,0.0
258,260,0.021014705,15.59091925,13.55730444,15.59091925,-2.46625,2.1575,0.00619275,0.5,0.496525,60.37954716,10.25430181,0.0
259,261,-0.035344937,15.85705265,13.88222296,15.85705265,7.1604,1.632,0.006100379,0.4,0.65488,37.33525084,10.20017446,0.0
260,262,0.011282849,15.83512845,13.74174022,15.83512845,-42.2874,1.602,0.005574439,0.4,0.88798,68.57112798,10.24023761,0.0
261,263,0.031197784,15.85654879,13.88018157,15.85654879,29.3616,1.528,0.004930661,0.8,1.11878,68.96144011,10.2301789,0.0
262,264,0.062989431,15.97361239,13.94703431,15.97361239,81.2234,2.17,0.004230719,0.6,1.39226,31.73036208,10.557484,0.0
263,265,0.023805954,16.0754232,13.88464009,16.0754232,76.5986,2.024,0.003905415,0.8,1.6238,84.80222313,10.47974945,0.0
264,266,0.012271304,15.94966647,13.57625668,15.94966647,-24.4458,2.192,0.004677657,0.4,1.73516,82.83475343,10.56803899,0.0
265,267,-0.06143439,16.08456182,13.64206985,16.08456182,-14.324,1.742,0.004256595,0.2,1.83128,27.71616861,10.33620654,1.0
266,268,-0.080828337,15.97884404,13.4006449,15.97884404,-80.082,1.83,0.003927862,0.5,1.775725,30.88595371,10.08812434,1.0
267,269,-0.113649892,16.42242427,13.50250384,16.42242427,-79.0162,2.046,0.002910894,0.2,1.7492,60.60737875,10.36568454,1.0
268,270,-0.067492064,15.64147176,13.40438697,15.64147176,-83.272,2.512,0.002486874,0.6,1.50768,52.49623249,10.43689635,1.0
269,271,0.036725889,16.14983964,13.02206337,16.14983964,-108.9544,1.756,0.002346298,0.6,1.18776,44.10053644,10.17217257,1.0
270,272,0.008279362,16.11006368,13.0004556,16.11006368,-170.1324,1.49,0.002503788,0.6,1.13194,46.37605965,10.07613623,1.0
271,273,-0.082568302,16.18917489,13.08612047,16.18917489,-144.3828,1.302,0.002810843,0.4,1.20838,27.36098031,9.907757922,1.0
272,274,0.020863222,15.97040842,13.09753776,15.97040842,-104.6574,0.852,0.004026016,0.6,1.23204,54.21183795,9.482776818,0.0
273,275,0.05994882,16.09529252,13.17708828,16.09529252,-58.2326,1.18,0.002740855,0.4,1.30358,83.50284213,9.808332011,1.0
274,276,-0.07182191,16.25710548,13.16612568,16.25710548,-100.642,1.092,0.003192528,0.4,1.26406,15.09083824,9.705495655,1.0
275,277,-0.222282741,16.0017999,13.06443973,16.0017999,-193.8954,1.2,0.00392343,0.4,1.20152,45.71820532,9.591516203,1.0
276,278,0.009054705,14.39922729,12.23932365,14.39922729,-353.1503333,1.39,0.004212146,0.666666667,1.06385,75.8677686,9.21730109,1.0
277,279,0.083543278,11.87969132,12.42730637,11.87969132,-63.6324,0.71,0.005283994,0.4,1.06316,57.13678736,9.156135475,1.0
278,280,-0.033277407,11.80159455,12.26817852,11.80159455,-79.2568,0.666,0.005240213,0.4,1.0552,49.02029992,9.050700822,0.0
279,281,0.006069477,11.36295105,12.16707711,11.36295105,-99.251,0.52,0.005011759,0.6,1.00894,36.1776837,8.872241814,0.0
280,282,-0.021615833,10.6732948,11.67474665,10.6732948,-90.118,0.336666667,0.007024563,0.666666667,0.9704,21.44863576,7.939447546,0.0
281,283,0.045249969,10.43611381,11.30641777,10.43611381,-55.89895,0.545,0.004874281,1.0,0.898933333,100.0,8.035447291,0.0
282,284,0.04970056,11.57385122,12.21292909,11.57385122,-35.30568,0.756,0.003491823,0.6,0.7924,79.06281187,9.275544609,0.0
283,285,-0.004126754,11.40792044,12.21851492,11.40792044,-121.66284,0.88,0.002988797,0.8,0.70274,25.31636043,9.456378237,0.0
284,286,0.009815429,11.34397413,12.29616469,11.34397413,-106.68914,0.7,0.003297304,0.8,0.66298,10.17634432,9.275383453,0.0
285,287,0.029782336,11.49516874,12.31349553,11.49516874,-61.42726,0.952,0.003233837,0.6,0.70892,76.1168478,9.582979212,0.0
286,288,0.058718564,11.37587933,12.29421172,11.37587933,-42.48092,1.086,0.002539151,0.4,0.7037,42.92362708,9.76162959,0.0
287,289,-0.019859965,11.55667437,12.2504818,11.55667437,-64.28904,0.786,0.003183475,0.4,0.63204,70.23046735,9.467780224,0.0
288,290,-0.018959054,11.35558136,12.21909252,11.35558136,-97.21034,0.71,0.003002656,0.4,0.56892,14.72129729,9.351680199,0.0
289,291,-0.004369548,11.45897601,12.24642253,11.45897601,-53.35068,0.728,0.003533154,0.8,0.49988,40.13640937,9.297243493,0.0
290,292,-0.00487879,11.39290242,12.2364612,11.39290242,-45.06172,0.486,0.004186037,0.4,0.54348,27.11489462,8.978065255,0.0
291,293,0.027600689,11.64464647,12.11941393,11.64464647,-32.03024,0.614,0.00378877,0.6,0.59852,82.71136037,9.235062252,0.0
292,294,0.029440742,11.26900506,12.07680074,11.26900506,-54.09634,0.724,0.00371145,0.6,0.50686,62.3593854,9.388831268,0.0
293,295,-0.033883046,11.04154489,11.90805063,11.04154489,-71.8215,0.48,0.004044528,0.5,0.521675,20.596269,8.781431084,0.0
294,296,-0.086353513,11.34604409,12.14613154,11.34604409,-58.12024,0.54,0.005751557,0.6,0.5524,15.34222392,8.92739639,0.0
295,297,-0.06873013,11.83177185,12.15043308,11.83177185,-34.14806,0.562,0.00412662,0.4,0.5096,28.68111693,8.901167688,0.0
296,298,-0.027749665,11.61724043,12.19522907,11.61724043,-84.00802,0.464,0.004419368,0.6,0.51106,39.09488397,8.723265454,0.0
297,299,-0.051737062,11.6277352,12.31482839,11.6277352,-53.63856,0.456,0.004714056,0.4,0.56976,37.00749074,8.603651582,0.0
298,300,0.010719009,11.53838851,12.316258,11.53838851,-14.31384,0.348,0.00504398,0.4,0.570316667,64.75531841,8.332021978,0.0
299,301,0.017988111,11.65487631,12.28685969,11.65487631,-39.54906,0.432,0.004336182,0.4,0.5667,85.85548621,8.555128463,0.0
300,302,-0.008285875,11.61257169,12.32355786,11.61257169,-70.67136,0.518,0.00379137,0.6,0.7007,26.10612919,8.745290851,0.0
301,303,-0.007308589,11.75734507,12.38667606,11.75734507,-57.72088,0.668,0.004006422,0.8,0.6896,43.3992495,8.941134557,0.0
302,304,0.028272375,11.71941917,12.37247229,11.71941917,-34.0899,0.434,0.005650524,0.6,0.79782,11.77376481,8.54751675,0.0
303,305,0.012988559,11.93453947,12.34489502,11.93453947,-36.65394,0.54,0.004403378,1.0,0.78892,100.0,8.850220931,0.0
304,306,0.036161857,11.511965,12.36349938,11.511965,-36.5175,0.616,0.003051006,0.6,0.8076,47.03267001,9.087322659,0.0
305,307,-0.005483818,11.58131282,12.37941652,11.58131282,-27.99922,0.456,0.003692569,0.6,0.8005,48.02170402,8.783745596,0.0
306,308,0.015777392,11.33063591,12.19472854,11.33063591,-14.65735,0.49,0.003493041,0.25,0.82795,61.86565827,8.591738354,0.0
307,309,0.004865888,11.84054434,12.37526675,11.84054434,-21.31318,0.512,0.003689788,0.6,0.80204,81.62287474,8.806811887,0.0
308,310,-0.024836264,11.50964007,12.35217531,11.50964007,-45.61738,0.428,0.004462819,0.4,0.77352,22.97252516,8.630564733,0.0
309,311,-0.006980742,11.32522145,12.35309081,11.32522145,-35.76704,0.26,0.006104437,0.2,0.71788,66.0059291,8.199497173,0.0
310,312,0.012127675,11.13498311,12.14276004,11.13498311,-24.51885,0.3775,0.004396684,0.5,0.6716,41.13792832,8.335052418,0.0
311,313,-0.0381183,11.42151168,12.32871939,11.42151168,-27.68174,0.318,0.006124365,0.6,0.66594,16.97792305,8.308083207,0.0
312,314,0.001743405,11.60243705,12.27018764,11.60243705,-23.85754,0.266,0.00590137,0.4,0.7099,62.26569387,8.194383989,0.0
313,315,-0.007757175,11.20445548,12.23589355,11.20445548,-36.78288,0.238,0.00581326,0.4,0.71296,41.3948809,8.071274771,0.0
314,316,0.031646402,11.33436084,12.26244353,11.33436084,-22.6483,0.408,0.004255847,0.8,0.75196,79.02661117,8.665651127,0.0
315,317,0.008636933,10.62948907,11.71613566,10.62948907,-18.14276667,0.3,0.004520663,0.0,0.737975,0.0,7.964054879,0.0
316,318,-0.034256446,11.61569864,12.15864555,11.61569864,-43.86498,0.338,0.004463603,0.6,0.70842,26.85113277,8.497667806,0.0
317,319,-0.00043304,11.2722542,12.17048692,11.2722542,-61.92504,0.316,0.004491299,0.4,0.6974,41.57226665,8.442320927,0.0
318,320,0.016751116,11.1092787,12.22244784,11.1092787,-44.25134,0.348,0.004411559,1.0,0.58992,100.0,8.5774714,0.0
319,321,0.024782015,11.2096017,12.26688078,11.2096017,-29.4234,0.48,0.004555441,0.6,0.56666,62.98878585,8.84300596,0.0
320,322,0.019439636,11.57452843,12.25463898,11.57452843,-23.32428,0.558,0.004708552,0.6,0.60824,90.16069893,8.982189304,0.0
321,323,-0.009628941,11.08614989,12.2705346,11.08614989,-36.98924,0.354,0.005837854,0.2,0.6083,47.46920131,8.59995773,0.0
322,324,-0.003735007,11.23403133,12.33888003,11.23403133,-32.59662,0.408,0.00605331,0.6,0.58794,31.51560925,8.738371613,0.0
323,325,-0.008054477,11.04907884,12.35444093,11.04907884,-22.63364,0.298,0.00838744,0.8,0.60352,20.68995264,8.36768107,0.0
324,326,0.022627883,11.16816498,12.35490636,11.16816498,-9.33992,0.386,0.007943874,0.6,0.59468,76.08830994,8.632430768,0.0
325,327,0.034679111,11.58806077,12.36771094,11.58806077,-17.32428,0.652,0.005602398,0.4,0.62472,83.79014821,9.170809211,0.0
326,328,-0.017292259,11.10742036,12.36014904,11.10742036,-24.95002,0.368,0.007386213,0.2,0.67306,24.23421255,8.587670294,0.0
327,329,-0.003399753,11.10402446,12.38180169,11.10402446,-23.89062,0.32,0.00863683,0.8,0.68588,24.06865567,8.470200112,0.0
328,330,0.009201145,11.24015828,12.37936607,11.24015828,-12.98628,0.346,0.007968829,0.4,0.69556,63.500964,8.517655085,0.0
329,331,-0.029502565,11.09376703,11.8008675,11.09376703,-31.2224,0.346666667,0.0084264,0.0,0.704425,0.0,7.976255379,0.0
330,332,0.00389394,10.94831221,12.22359817,10.94831221,-35.5503,0.24,0.010007883,0.6,0.642,64.65862069,8.178358166,0.0
331,333,-0.002314716,10.86610828,12.26434155,10.86610828,-10.1602,0.218,0.010436558,0.6,0.63686,30.45797597,8.046305972,0.0
332,334,0.020071338,10.94043718,12.27978768,10.94043718,-8.58594,0.318,0.008400117,0.8,0.6159,69.29717715,8.322680828,0.0
333,335,0.001310934,11.38877847,12.26041404,11.38877847,-14.83924,0.378,0.007950706,0.6,0.6074,52.56414365,8.473813763,0.0
334,336,0.010486084,10.85143198,12.2647047,10.85143198,-22.8508,0.424,0.007632459,0.2,0.6333,85.30450293,8.622270067,0.0
335,337,0.000408046,10.87441797,12.2801499,10.87441797,-15.94832,0.37,0.007450865,0.4,0.66902,66.89692641,8.544748045,0.0
336,338,0.01102597,11.02057806,12.29987259,11.02057806,-7.1194,0.536,0.006824487,0.8,0.67828,52.88769258,8.80780098,0.0
337,339,0.012957871,11.29106859,12.27420315,11.29106859,-14.18008,0.564,0.006947782,0.4,0.74278,60.28291008,8.869859311,0.0
338,340,0.013578265,10.93724127,12.23981202,10.93724127,-17.60836,0.616,0.00692653,1.0,0.71298,100.0,9.009378968,0.0
339,341,0.023798412,11.10805018,12.21755645,11.10805018,-1.62256,0.792,0.007513421,0.6,0.63816,42.81899544,9.270724024,0.0
340,342,-0.024249219,11.13677641,12.1994105,11.13677641,-13.95018,0.534,0.009448519,0.4,0.64654,44.40463955,8.858011684,0.0
341,343,-0.031249057,11.41013941,12.20072839,11.41013941,-22.6849,0.524,0.008136979,0.2,0.67962,12.74487143,8.808998253,0.0
342,344,-0.01843176,10.77482276,12.18611481,10.77482276,-31.97078,0.382,0.008922875,0.2,0.30242,63.45176217,8.461612826,0.0
343,345,-0.001860782,10.74787404,12.21244232,10.74787404,-23.82402,0.308,0.009468347,0.4,0.29426,62.27985494,8.293459466,0.0
344,346,0.017204193,10.59950561,12.00319117,10.59950561,-13.59865,0.36,0.00808196,0.5,0.4495,73.825785,8.210363637,0.0
345,347,-0.005200613,10.89338184,12.26774143,10.89338184,-13.28094,0.344,0.009455578,0.4,0.5291,37.51529128,8.335162792,0.0
346,348,0.000541116,11.38667039,12.22141436,11.38667039,-6.50906,0.35,0.01064108,0.6,0.625433333,74.21607701,8.385716829,0.0
347,349,0.010669104,10.42682458,11.92675549,10.42682458,-10.049125,0.2725,0.010854165,1.0,0.7098,100.0,7.906602479,0.0
348,350,-0.001800582,9.014325488,10.55867323,9.014325488,-7.4923,0.22,0.012642997,0.0,0.74265,0.0,6.347634363,0.0
349,351,0.004161718,10.87005306,12.17536083,10.87005306,-15.3914,0.35,0.008702935,0.8,0.7365,65.26286008,8.412008216,0.0
350,352,0.011667064,11.17571696,12.14768583,11.17571696,-20.67346,0.462,0.008655408,0.4,0.71392,64.91736499,8.64535067,0.0
351,353,0.014126157,11.31852728,12.32504164,11.31852728,-19.14952,0.446,0.008696716,0.8,0.659,51.1556727,8.650009328,0.0
352,354,-0.010532042,11.31255806,12.39642851,11.31255806,-21.24596,0.366,0.008871623,0.4,0.66396,23.94248222,8.488822523,0.0
353,355,-0.001099107,11.3407364,12.42134933,11.3407364,-21.72144,0.322,0.009642433,0.6,0.68686,40.02557706,8.41414112,0.0
354,356,0.006925203,11.69219236,12.42270706,11.69219236,-18.30934,0.37,0.009187488,0.6,0.60844,49.71107823,8.603238769,0.0
355,357,-0.001337,11.4027199,12.44760213,11.4027199,-25.2775,0.408,0.008694807,0.8,0.45154,47.96643614,8.697395838,0.0
356,358,0.003855001,11.38799696,12.47943772,11.38799696,-9.64892,0.408,0.008728105,0.2,0.42395,59.34994311,8.629843075,0.0
357,359,0.016022293,10.88939763,11.9455387,10.88939763,-4.5345,0.57,0.007852359,1.0,0.409766667,100.0,8.412998662,0.0
358,360,-0.002748551,11.37629212,12.45142377,11.37629212,-8.95532,0.612,0.008218561,0.4,0.41776,34.98258914,9.001014663,0.0
359,361,-0.013262153,11.69025961,12.39972971,11.69025961,-11.81906,0.458,0.010041589,0.4,0.41268,43.56696391,8.743389678,0.0
360,362,-0.008846628,11.38637536,12.35975036,11.38637536,-19.61788,0.44,0.010990337,0.6,0.40416,19.52111004,8.716152241,0.0
361,363,-0.010035101,11.01744812,12.15246088,11.01744812,-19.66035,0.4,0.011417199,0.0,0.35605,0.0,8.352179388,0.0
362,364,-0.013135795,11.41666784,12.37155742,11.41666784,-15.41404,0.4,0.012733969,0.4,0.44042,61.45840942,8.563517461,0.0
363,365,0.016095685,11.52372692,12.2994628,11.52372692,-10.91406,0.358,0.012297817,0.6,0.32226,51.68877193,8.480608042,0.0
364,366,0.009819049,11.46651497,12.27788155,11.46651497,-14.57844,0.424,0.012834616,0.6,0.275183333,91.22074459,8.644053129,0.0
365,367,0.015438411,10.78779214,11.74134308,10.78779214,-8.443366667,0.386666667,0.012822493,0.666666667,0.266633333,43.51457175,8.086130236,0.0
366,368,0.011014719,11.31189804,12.24028082,11.31189804,-4.01122,0.352,0.012108575,0.8,0.20946,60.20061548,8.559110266,0.0
367,369,0.003197137,11.56627664,12.19931486,11.56627664,-14.10184,0.328,0.011481184,0.2,-0.05968,32.55398805,8.547790289,0.0
368,370,0.005564882,11.39949917,12.17927169,11.39949917,-26.74798,0.39,0.011007621,0.8,-0.0949,79.50742435,8.727943462,0.0
